file,class,method,variable,usage
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/instrument/web/client/TARTemp.java,org.myproject.ms.monitoring.instrument.web.client.TARTemp$TraceSuccessCallback,continueSpan/0,parent,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/instrument/web/client/TARTemp.java,org.myproject.ms.monitoring.instrument.web.client.TARTemp$TraceSuccessCallback,continueSpan/0,tracer,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/instrument/web/client/TARTemp.java,org.myproject.ms.monitoring.instrument.web.client.TARTemp$TraceSuccessCallback,onSuccess/1[T],delegate,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/instrument/web/client/TARTemp.java,org.myproject.ms.monitoring.instrument.web.client.TARTemp$TraceSuccessCallback,onSuccess/1[T],log,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/instrument/web/client/TARTemp.java,org.myproject.ms.monitoring.instrument.web.client.TARTemp$TraceSuccessCallback,finish/0,tracer,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/instrument/web/client/TARTemp.java,org.myproject.ms.monitoring.instrument.web.client.TARTemp$TraceSuccessCallback,"TraceSuccessCallback/3[org.myproject.ms.monitoring.Chainer,org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.instrument.web.client.SuccessCallback<T>]",delegate,3
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/instrument/web/client/TARTemp.java,org.myproject.ms.monitoring.instrument.web.client.TARTemp$TraceSuccessCallback,"TraceSuccessCallback/3[org.myproject.ms.monitoring.Chainer,org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.instrument.web.client.SuccessCallback<T>]",parent,3
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/instrument/web/client/TARTemp.java,org.myproject.ms.monitoring.instrument.web.client.TARTemp$TraceSuccessCallback,"TraceSuccessCallback/3[org.myproject.ms.monitoring.Chainer,org.myproject.ms.monitoring.Item,org.myproject.ms.monitoring.instrument.web.client.SuccessCallback<T>]",tracer,3
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/instrument/web/client/TARTemp.java,org.myproject.ms.monitoring.instrument.web.client.TARTemp$TraceSuccessCallback,currentSpan/0,tracer,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-basic-info-service/src/main/java/adminbasic/controller/AdminBasicInfoController.java,adminbasic.controller.AdminBasicInfoController,"deleteStation/2[java.lang.String,adminbasic.controller.HttpHeaders]",adminBasicInfoService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-basic-info-service/src/main/java/adminbasic/controller/AdminBasicInfoController.java,adminbasic.controller.AdminBasicInfoController,"addStation/2[edu.fudan.common.entity.Station,adminbasic.controller.HttpHeaders]",adminBasicInfoService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-basic-info-service/src/main/java/adminbasic/controller/AdminBasicInfoController.java,adminbasic.controller.AdminBasicInfoController,"modifyPrice/2[adminbasic.entity.PriceInfo,adminbasic.controller.HttpHeaders]",adminBasicInfoService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-basic-info-service/src/main/java/adminbasic/controller/AdminBasicInfoController.java,adminbasic.controller.AdminBasicInfoController,getAllPrices/1[adminbasic.controller.HttpHeaders],adminBasicInfoService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-basic-info-service/src/main/java/adminbasic/controller/AdminBasicInfoController.java,adminbasic.controller.AdminBasicInfoController,"addPrice/2[adminbasic.entity.PriceInfo,adminbasic.controller.HttpHeaders]",adminBasicInfoService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-basic-info-service/src/main/java/adminbasic/controller/AdminBasicInfoController.java,adminbasic.controller.AdminBasicInfoController,"modifyConfig/2[edu.fudan.common.entity.Config,adminbasic.controller.HttpHeaders]",adminBasicInfoService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-basic-info-service/src/main/java/adminbasic/controller/AdminBasicInfoController.java,adminbasic.controller.AdminBasicInfoController,"addConfig/2[edu.fudan.common.entity.Config,adminbasic.controller.HttpHeaders]",adminBasicInfoService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-basic-info-service/src/main/java/adminbasic/controller/AdminBasicInfoController.java,adminbasic.controller.AdminBasicInfoController,getAllConfigs/1[adminbasic.controller.HttpHeaders],adminBasicInfoService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-basic-info-service/src/main/java/adminbasic/controller/AdminBasicInfoController.java,adminbasic.controller.AdminBasicInfoController,"deletePrice/2[java.lang.String,adminbasic.controller.HttpHeaders]",adminBasicInfoService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-basic-info-service/src/main/java/adminbasic/controller/AdminBasicInfoController.java,adminbasic.controller.AdminBasicInfoController,"addContacts/2[edu.fudan.common.entity.Contacts,adminbasic.controller.HttpHeaders]",adminBasicInfoService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-basic-info-service/src/main/java/adminbasic/controller/AdminBasicInfoController.java,adminbasic.controller.AdminBasicInfoController,"addTrain/2[edu.fudan.common.entity.TrainType,adminbasic.controller.HttpHeaders]",adminBasicInfoService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-basic-info-service/src/main/java/adminbasic/controller/AdminBasicInfoController.java,adminbasic.controller.AdminBasicInfoController,"deleteContacts/2[java.lang.String,adminbasic.controller.HttpHeaders]",adminBasicInfoService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-basic-info-service/src/main/java/adminbasic/controller/AdminBasicInfoController.java,adminbasic.controller.AdminBasicInfoController,"modifyContacts/2[edu.fudan.common.entity.Contacts,adminbasic.controller.HttpHeaders]",adminBasicInfoService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-basic-info-service/src/main/java/adminbasic/controller/AdminBasicInfoController.java,adminbasic.controller.AdminBasicInfoController,"modifyStation/2[edu.fudan.common.entity.Station,adminbasic.controller.HttpHeaders]",adminBasicInfoService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-basic-info-service/src/main/java/adminbasic/controller/AdminBasicInfoController.java,adminbasic.controller.AdminBasicInfoController,getAllStations/1[adminbasic.controller.HttpHeaders],adminBasicInfoService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-basic-info-service/src/main/java/adminbasic/controller/AdminBasicInfoController.java,adminbasic.controller.AdminBasicInfoController,"deleteConfig/2[java.lang.String,adminbasic.controller.HttpHeaders]",adminBasicInfoService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-basic-info-service/src/main/java/adminbasic/controller/AdminBasicInfoController.java,adminbasic.controller.AdminBasicInfoController,"modifyTrain/2[edu.fudan.common.entity.TrainType,adminbasic.controller.HttpHeaders]",adminBasicInfoService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-basic-info-service/src/main/java/adminbasic/controller/AdminBasicInfoController.java,adminbasic.controller.AdminBasicInfoController,getAllContacts/1[adminbasic.controller.HttpHeaders],adminBasicInfoService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-basic-info-service/src/main/java/adminbasic/controller/AdminBasicInfoController.java,adminbasic.controller.AdminBasicInfoController,getAllTrains/1[adminbasic.controller.HttpHeaders],adminBasicInfoService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-admin-basic-info-service/src/main/java/adminbasic/controller/AdminBasicInfoController.java,adminbasic.controller.AdminBasicInfoController,"deleteTrain/2[java.lang.String,adminbasic.controller.HttpHeaders]",adminBasicInfoService,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServiceLogin.java,TestServiceLogin,"ServiceLogin/3[WebDriver,java.lang.String,java.lang.String]",driver,6
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServiceLogin.java,TestServiceLogin,tearDown/0,driver,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServiceLogin.java,TestServiceLogin,"testSignIn/3[java.lang.String,java.lang.String,boolean]",baseUrl,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServiceLogin.java,TestServiceLogin,"testSignIn/3[java.lang.String,java.lang.String,boolean]",driver,3
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServiceLogin.java,TestServiceLogin,setUp/0,baseUrl,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/ts-ui-test/src/test/java/TestServiceLogin.java,TestServiceLogin,setUp/0,driver,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-common/src/main/java/edu/fudan/common/config/SwaggerConfig.java,edu.fudan.common.config.SwaggerConfig,createRestApi/0,controllerPackagePath,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-payment-service/src/main/java/com/trainticket/controller/PaymentController.java,com.trainticket.controller.PaymentController,"pay/2[com.trainticket.entity.Payment,com.trainticket.controller.HttpHeaders]",service,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-payment-service/src/main/java/com/trainticket/controller/PaymentController.java,com.trainticket.controller.PaymentController,query/1[com.trainticket.controller.HttpHeaders],service,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-payment-service/src/main/java/com/trainticket/controller/PaymentController.java,com.trainticket.controller.PaymentController,"addMoney/2[com.trainticket.entity.Payment,com.trainticket.controller.HttpHeaders]",service,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/mtc/ChainMetricsAtcfg.java,org.myproject.ms.monitoring.mtc.ChainMetricsAtcfg$PickMetricIfMetricsIsMissing,"getMatchOutcome/2[org.myproject.ms.monitoring.mtc.ConditionContext,org.myproject.ms.monitoring.mtc.AnnotatedTypeMetadata]",DEPRECATED_SPRING_SLEUTH_METRICS_ENABLED,3
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/mtc/ChainMetricsAtcfg.java,org.myproject.ms.monitoring.mtc.ChainMetricsAtcfg$PickMetricIfMetricsIsMissing,"getMatchOutcome/2[org.myproject.ms.monitoring.mtc.ConditionContext,org.myproject.ms.monitoring.mtc.AnnotatedTypeMetadata]",log,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/old-docs/Lib/ms-monitoring-core/src/main/java/org/myproject/ms/monitoring/mtc/ChainMetricsAtcfg.java,org.myproject.ms.monitoring.mtc.ChainMetricsAtcfg$PickMetricIfMetricsIsMissing,"getMatchOutcome/2[org.myproject.ms.monitoring.mtc.ConditionContext,org.myproject.ms.monitoring.mtc.AnnotatedTypeMetadata]",SPRING_SLEUTH_METRIC_ENABLED,3
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-rebook-service/src/main/java/rebook/entity/RebookInfo.java,rebook.entity.RebookInfo,RebookInfo/0,date,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-rebook-service/src/main/java/rebook/entity/RebookInfo.java,rebook.entity.RebookInfo,RebookInfo/0,seatType,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-rebook-service/src/main/java/rebook/entity/RebookInfo.java,rebook.entity.RebookInfo,RebookInfo/0,loginId,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-rebook-service/src/main/java/rebook/entity/RebookInfo.java,rebook.entity.RebookInfo,RebookInfo/0,orderId,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-rebook-service/src/main/java/rebook/entity/RebookInfo.java,rebook.entity.RebookInfo,RebookInfo/0,tripId,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-rebook-service/src/main/java/rebook/entity/RebookInfo.java,rebook.entity.RebookInfo,RebookInfo/0,oldTripId,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-assurance-service/src/main/java/assurance/service/AssuranceServiceImpl.java,assurance.service.AssuranceServiceImpl,"deleteById/2[java.util.UUID,assurance.service.HttpHeaders]",assuranceRepository,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-assurance-service/src/main/java/assurance/service/AssuranceServiceImpl.java,assurance.service.AssuranceServiceImpl,"findAssuranceById/2[java.util.UUID,assurance.service.HttpHeaders]",assuranceRepository,1
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-assurance-service/src/main/java/assurance/service/AssuranceServiceImpl.java,assurance.service.AssuranceServiceImpl,"deleteByOrderId/2[java.util.UUID,assurance.service.HttpHeaders]",assuranceRepository,2
/Users/joeyclapton/rd/puc/lab-medicao-experimentacao-software/sprint-02/repos/train-ticket/ts-assurance-service/src/main/java/assurance/service/AssuranceServiceImpl.java,assurance.service.AssuranceServiceImpl,"findAssuranceByOrderId/2[java.util.UUID,assurance.service.HttpHeaders]",assuranceRepository,1
